tweet_link,tweet,slug,tag,phrase,start,end
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",kneeling-nfl-players,accusation,disrespecting our country,59.0,84.0
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",kneeling-nfl-players,entity,players,42.0,49.0
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",mike-pence,compliment,I am proud of him,-1.0,13.0
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",mike-pence,compliment,I am proud of him,86.0,103.0
https://twitter.com/realDonaldTrump/status/917130468025348096,"Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!",bob-corker,accusation,"gave us the Iran Deal, & that's about it",-1.0,39.0
https://twitter.com/realDonaldTrump/status/917130468025348096,"Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!",bob-corker,entity,Bob Corker,0.0,10.0
https://twitter.com/realDonaldTrump/status/917345200414035969,The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!,kneeling-nfl-players,accusation,showed such disrespect for country!,104.0,139.0
https://twitter.com/realDonaldTrump/status/917345200414035969,The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!,kneeling-nfl-players,entity,players,96.0,103.0
https://twitter.com/realDonaldTrump/status/917694644481413120,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!",nfl,accusation,"getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country",15.0,107.0
https://twitter.com/realDonaldTrump/status/917694644481413120,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!",nfl,entity,NFL,11.0,14.0
https://twitter.com/realDonaldTrump/status/917695847063805952,"The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A.",democrats,accusation,"don't want secure borders,they don't care about safety for U.S.A.",75.0,140.0
https://twitter.com/realDonaldTrump/status/917695847063805952,"The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A.",democrats,entity,Democrats,65.0,74.0
https://twitter.com/realDonaldTrump/status/917698839846576130,"Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST",congress,entity,Congress,6.0,14.0
https://twitter.com/realDonaldTrump/status/917698839846576130,"Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST",congress,insult,can't get its act together on HealthCare,15.0,55.0
https://twitter.com/realDonaldTrump/status/917701841466593280,"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!",espn,accusation,"it is no wonder ESPN ratings have 'tanked,' in fact, tanked so badly it is the talk of the industry!",-1.0,99.0
https://twitter.com/realDonaldTrump/status/917701841466593280,"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!",espn,entity,ESPN,46.0,50.0
https://twitter.com/realDonaldTrump/status/917701841466593280,"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!",jemele-hill,accusation,"With Jemele Hill at the mike, it is no wonder ESPN ratings have 'tanked,' in fact, tanked so badly it is the talk of the industry!",-1.0,129.0
https://twitter.com/realDonaldTrump/status/917701841466593280,"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!",jemele-hill,entity,Jemele Hill,5.0,16.0
https://twitter.com/realDonaldTrump/status/917734186848579584,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",bob-corker,accusation,Was made to sound a fool,78.0,102.0
https://twitter.com/realDonaldTrump/status/917734186848579584,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",bob-corker,entity,Bob Corker,33.0,43.0
https://twitter.com/realDonaldTrump/status/917734186848579584,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",bob-corker,insult,Liddle' Bob,25.0,36.0
https://twitter.com/realDonaldTrump/status/917734186848579584,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",the-new-york-times,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/917734186848579584,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",the-new-york-times,insult,Failing,4.0,11.0
https://twitter.com/realDonaldTrump/status/917921548677328896,"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....",the-media,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/917921548677328896,"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....",the-media,insult,Fake News,4.0,13.0
https://twitter.com/realDonaldTrump/status/917923131003719681,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",the-media,accusation,story is totally made up,15.0,39.0
https://twitter.com/realDonaldTrump/status/917923131003719681,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",the-media,entity,the,43.0,46.0
https://twitter.com/realDonaldTrump/status/917923131003719681,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",the-media,insult,dishonest,47.0,56.0
https://twitter.com/realDonaldTrump/status/918061437750267904,It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts,the-media,entity,the,27.0,30.0
https://twitter.com/realDonaldTrump/status/918061437750267904,It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts,the-media,insult,Fake News,31.0,40.0
https://twitter.com/realDonaldTrump/status/918062778522505216,"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!",democrats,accusation,"want MASSIVE tax increases & soft, crime producing borders",-1.0,57.0
https://twitter.com/realDonaldTrump/status/918062778522505216,"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!",democrats,entity,Democrats,4.0,13.0
https://twitter.com/realDonaldTrump/status/918110279367643137,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",nbc-news,accusation,made up a story,14.0,29.0
https://twitter.com/realDonaldTrump/status/918110279367643137,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",nbc-news,accusation,"Pure fiction, made up to demean",94.0,125.0
https://twitter.com/realDonaldTrump/status/918110279367643137,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",nbc-news,entity,NBC,6.0,9.0
https://twitter.com/realDonaldTrump/status/918110279367643137,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",nbc-news,insult,Fake,,
https://twitter.com/realDonaldTrump/status/918110279367643137,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",nbc-news,insult,NBC = CNN!,127.0,137.0
https://twitter.com/realDonaldTrump/status/918112884630093825,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",nbc-news,accusation,at what point is it appropriate to challenge their License?,62.0,121.0
https://twitter.com/realDonaldTrump/status/918112884630093825,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",nbc-news,entity,NBC,40.0,43.0
https://twitter.com/realDonaldTrump/status/918112884630093825,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",nbc-news,insult,Fake News,16.0,25.0
https://twitter.com/realDonaldTrump/status/918112884630093825,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",nbc-news,insult,Bad for country!,122.0,138.0
https://twitter.com/realDonaldTrump/status/918267396493922304,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",the-media,accusation,"has become so partisan, distorted and fake",13.0,55.0
https://twitter.com/realDonaldTrump/status/918267396493922304,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",the-media,accusation,"licenses must be challenged and, if appropriate, revoked",61.0,117.0
https://twitter.com/realDonaldTrump/status/918430769776914432,...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....,puerto-rico-infrastructure,entity,infrastructure,53.0,67.0
